Name	Consensus ancestor	Consensus evolved	Strain ancestor	Strain evolved
Listeria_monocytogenes_str._4b_F2365_95	96.709	96.958	52.244	46.518
Mesorhizobium_loti_00	99.414	99.982	99.414	99.982
Mesorhizobium_loti_05	99.476	99.973	99.476	99.973
Mesorhizobium_loti_10	99.443	99.982	99.443	99.982
Mesorhizobium_loti_15	99.425	99.925	99.42	99.925
Mesorhizobium_loti_20	99.137	99.554	99.137	99.554
Mesorhizobium_loti_25	99.308	99.704	99.186	99.66
Mesorhizobium_loti_30	99.054	99.395	98.983	99.362
Mesorhizobium_loti_35	98.568	99.307	98.468	99.288
Mesorhizobium_loti_40	98.174	98.663	98.083	98.644
Mesorhizobium_loti_45	97.078	97.642	96.789	97.443
Mesorhizobium_loti_50	96.084	97.037	95.8	96.92
Mesorhizobium_loti_55	94.282	95.004	93.867	94.473
Mesorhizobium_loti_60	91.335	92.206	90.461	91.407
Mesorhizobium_loti_65	87.885	88.331	86.295	86.48
Mesorhizobium_loti_70	84.402	84.026	79.998	80.067
Mesorhizobium_loti_75	81.213	81.098	72.082	71.067
Mesorhizobium_loti_80	82.025	81.58	63.594	62.95
Mesorhizobium_loti_85	87.87	87.347	55.897	55.714
Mesorhizobium_loti_90	93.905	93.594	55.407	47.35
Mesorhizobium_loti_95	97.603	97.493	50.267	49.239
Methanocaldococcus_jannaschii_00	99.306	99.959	99.306	99.959
Methanocaldococcus_jannaschii_05	99.35	99.95	99.35	99.95
Methanocaldococcus_jannaschii_10	98.529	99.958	98.529	99.958
Methanocaldococcus_jannaschii_15	98.968	99.812	98.968	99.812
Methanocaldococcus_jannaschii_20	99.081	99.104	99.081	99.104
Methanocaldococcus_jannaschii_25	99.063	99.679	99.063	99.679
Methanocaldococcus_jannaschii_30	99.005	99.427	98.895	99.407
Methanocaldococcus_jannaschii_35	98.555	99.199	98.447	99.199
Methanocaldococcus_jannaschii_40	97.813	98.647	97.784	98.571
Methanocaldococcus_jannaschii_45	96.825	97.801	96.777	97.77
Methanocaldococcus_jannaschii_50	95.567	96.433	95.153	96.133
Methanocaldococcus_jannaschii_55	93.179	94.284	92.717	93.782
Methanocaldococcus_jannaschii_60	89.754	91.187	88.455	90.197
Methanocaldococcus_jannaschii_65	87.084	88.045	84.447	85.756
Methanocaldococcus_jannaschii_70	82.541	83.329	78.303	78.6
Methanocaldococcus_jannaschii_75	80.387	81.818	70.331	70.991
Methanocaldococcus_jannaschii_80	82.13	81.258	61.291	62.191
Methanocaldococcus_jannaschii_85	88.485	87.914	52.828	56.737
Methanocaldococcus_jannaschii_90	93.331	94.097	50.787	50.882
Methanocaldococcus_jannaschii_95	97.343	95.301	56.152	43.033
Methanococcus_maripaludis_00	99.414	99.968	99.414	99.968
Methanococcus_maripaludis_05	99.44	99.975	99.44	99.975
Methanococcus_maripaludis_10	99.411	99.948	99.411	99.948
Methanococcus_maripaludis_15	99.376	99.658	99.376	99.658
Methanococcus_maripaludis_20	98.987	99.927	98.987	99.927
Methanococcus_maripaludis_25	98.858	99.675	98.858	99.675
Methanococcus_maripaludis_30	98.789	99.426	98.789	99.344
Methanococcus_maripaludis_35	98.758	99.221	98.758	99.221
Methanococcus_maripaludis_40	97.857	98.919	97.47	98.919
Methanococcus_maripaludis_45	97.055	97.412	96.666	97.184
Methanococcus_maripaludis_50	96.134	96.28	96.007	95.989
Methanococcus_maripaludis_55	93.413	94.707	93.061	94.347
Methanococcus_maripaludis_60	91.115	91.957	90.284	90.879
Methanococcus_maripaludis_65	87.192	88.254	85.082	86.145
Methanococcus_maripaludis_70	83.645	83.936	79.364	79.268
Methanococcus_maripaludis_75	81.447	82.223	70.442	72.155
Methanococcus_maripaludis_80	82.989	81.276	62.74	60.395
Methanococcus_maripaludis_85	87.954	88.718	54.924	57.481
Methanococcus_maripaludis_90	93.964	93.582	54.588	48.022
Methanococcus_maripaludis_95	96.107	96.481	57.421	41.668
Methanopyrus_kandleri_00	99.911	99.762	99.911	99.762
Methanopyrus_kandleri_05	99.858	99.99	99.858	99.99
Methanopyrus_kandleri_10	99.89	99.957	99.89	99.957
Methanopyrus_kandleri_15	99.882	99.937	99.415	99.937
Methanopyrus_kandleri_20	99.846	99.451	99.846	99.451
Methanopyrus_kandleri_25	99.794	99.878	99.794	99.441
Methanopyrus_kandleri_30	99.281	99.793	99.281	99.793
Methanopyrus_kandleri_35	99.144	99.387	99.123	99.387
Methanopyrus_kandleri_40	98.281	99.128	98.105	99.128
Methanopyrus_kandleri_45	98.082	98.17	97.853	98.17
Methanopyrus_kandleri_50	96.546	97.216	96.136	97.095
Methanopyrus_kandleri_55	94.695	94.445	94.064	94.031
Methanopyrus_kandleri_60	92.256	92.158	91.231	91.569
Methanopyrus_kandleri_65	88.817	88.448	87.16	86.37
Methanopyrus_kandleri_70	84.306	83.702	80.36	79.621
Methanopyrus_kandleri_75	82.202	81.603	73.148	72.472
Methanopyrus_kandleri_80	83.287	82.607	65.499	63.114
Methanopyrus_kandleri_85	89.497	86.635	59.157	53.315
Methanopyrus_kandleri_90	95.097	94.516	57.331	45.845
Methanopyrus_kandleri_95	98.362	98.046	58.192	41.761
Methanosarcina_acetivorans_00	95.631	99.99	95.631	99.99
Methanosarcina_acetivorans_05	95.653	99.984	95.653	99.984
Methanosarcina_acetivorans_10	95.62	99.951	95.62	99.951
Methanosarcina_acetivorans_15	95.579	99.958	95.579	99.958
Methanosarcina_acetivorans_20	95.255	99.889	95.255	99.889
Methanosarcina_acetivorans_25	95.279	99.808	95.279	99.808
Methanosarcina_acetivorans_30	94.6	99.594	94.494	99.57
Methanosarcina_acetivorans_35	94.823	99.413	94.765	99.413
Methanosarcina_acetivorans_40	94.021	98.998	93.987	98.911
Methanosarcina_acetivorans_45	93.38	98.433	93.095	98.364
Methanosarcina_acetivorans_50	92.043	96.99	91.801	96.761
Methanosarcina_acetivorans_55	89.917	95.16	89.624	94.787
Methanosarcina_acetivorans_60	87.553	92.712	86.877	91.884
Methanosarcina_acetivorans_65	83.697	88.582	82.103	87.024
Methanosarcina_acetivorans_70	79.65	84.542	75.935	81.04
Methanosarcina_acetivorans_75	76.901	80.308	68.319	72.394
Methanosarcina_acetivorans_80	77.749	79.547	61.783	62.277
Methanosarcina_acetivorans_85	81.736	82.888	54.964	53.563
Methanosarcina_acetivorans_90	88.014	88.566	50.579	47.303
Methanosarcina_acetivorans_95	91.701	92.467	50.627	44.187
Methanosarcina_mazei_00	96.695	99.953	96.695	99.953
Methanosarcina_mazei_05	96.665	99.98	96.665	99.98
Methanosarcina_mazei_10	96.44	99.981	96.44	99.981
Methanosarcina_mazei_15	96.348	99.974	96.348	99.974
Methanosarcina_mazei_20	96.46	99.724	96.46	99.487
Methanosarcina_mazei_25	95.928	99.842	95.928	99.842
Methanosarcina_mazei_30	96.041	99.598	96.041	99.598
Methanosarcina_mazei_35	95.608	99.47	95.608	99.258
Methanosarcina_mazei_40	94.959	98.846	94.855	98.73
Methanosarcina_mazei_45	94.508	98.355	94.39	98.114
Methanosarcina_mazei_50	93.4	96.988	93.281	96.886
Methanosarcina_mazei_55	91.636	95.171	91.22	94.66
Methanosarcina_mazei_60	88.629	92.576	87.9	91.739
Methanosarcina_mazei_65	84.752	88.836	83.046	87.478
Methanosarcina_mazei_70	80.467	84.426	76.592	80.803
Methanosarcina_mazei_75	77.666	80.067	69.366	72.291
Methanosarcina_mazei_80	77.838	79.758	61.114	63.621
Methanosarcina_mazei_85	84.223	84.813	55.084	55.838
Methanosarcina_mazei_90	89.409	90.035	50.624	48.902
Methanosarcina_mazei_95	93.453	93.358	50.087	45.932
Methanothermobacter_thermautotrophicus_str._Delta_H_00	NA	99.99	NA	99.99
Methanothermobacter_thermautotrophicus_str._Delta_H_05	NA	99.991	NA	99.991
Methanothermobacter_thermautotrophicus_str._Delta_H_10	NA	99.986	NA	99.986
Methanothermobacter_thermautotrophicus_str._Delta_H_15	NA	99.996	NA	99.996
Methanothermobacter_thermautotrophicus_str._Delta_H_20	NA	99.943	NA	99.943
Methanothermobacter_thermautotrophicus_str._Delta_H_25	NA	99.908	NA	99.908
Methanothermobacter_thermautotrophicus_str._Delta_H_30	NA	99.893	NA	99.893
Methanothermobacter_thermautotrophicus_str._Delta_H_35	NA	99.658	NA	99.658
Methanothermobacter_thermautotrophicus_str._Delta_H_40	NA	99.276	NA	99.276
Methanothermobacter_thermautotrophicus_str._Delta_H_45	NA	98.853	NA	98.853
Methanothermobacter_thermautotrophicus_str._Delta_H_50	NA	98.553	NA	98.553
Methanothermobacter_thermautotrophicus_str._Delta_H_55	NA	97.022	NA	97.022
Methanothermobacter_thermautotrophicus_str._Delta_H_60	95.242	NA	95.242	NA
Methanothermobacter_thermautotrophicus_str._Delta_H_65	NA	92.593	NA	92.593
Methanothermobacter_thermautotrophicus_str._Delta_H_70	NA	90.862	NA	90.862
Methanothermobacter_thermautotrophicus_str._Delta_H_75	NA	89.138	NA	89.138
Methanothermobacter_thermautotrophicus_str._Delta_H_80	NA	89.489	NA	89.489
Methanothermobacter_thermautotrophicus_str._Delta_H_85	NA	92.566	NA	92.566
Methanothermobacter_thermautotrophicus_str._Delta_H_90	NA	95.26	NA	95.26
Methanothermobacter_thermautotrophicus_str._Delta_H_95	NA	97.644	NA	97.644
Mycobacterium_avium_subsp._paratuberculosis_00	99.562	NA	99.562	NA
Mycobacterium_avium_subsp._paratuberculosis_05	NA	99.967	NA	99.967
Mycobacterium_avium_subsp._paratuberculosis_10	NA	99.936	NA	99.936
Mycobacterium_avium_subsp._paratuberculosis_15	NA	99.908	NA	99.908
Mycobacterium_avium_subsp._paratuberculosis_20	NA	99.909	NA	99.909
Mycobacterium_avium_subsp._paratuberculosis_25	99.451	NA	99.451	NA
Mycobacterium_avium_subsp._paratuberculosis_30	NA	99.637	NA	99.637
Mycobacterium_avium_subsp._paratuberculosis_35	99.139	NA	99.139	NA
Mycobacterium_avium_subsp._paratuberculosis_40	NA	99.023	NA	99.023
Mycobacterium_avium_subsp._paratuberculosis_45	98.437	NA	98.437	NA
Mycobacterium_avium_subsp._paratuberculosis_50	97.52	NA	97.52	NA
Mycobacterium_avium_subsp._paratuberculosis_55	NA	96.157	NA	96.157
Mycobacterium_avium_subsp._paratuberculosis_60	NA	93.839	NA	93.839
Mycobacterium_avium_subsp._paratuberculosis_65	NA	91.705	NA	91.705
Mycobacterium_avium_subsp._paratuberculosis_70	89.458	NA	89.458	NA
Mycobacterium_avium_subsp._paratuberculosis_75	NA	88.657	NA	88.657
Mycobacterium_avium_subsp._paratuberculosis_80	89.947	NA	89.947	NA
Mycobacterium_avium_subsp._paratuberculosis_85	NA	93.046	NA	93.046
Mycobacterium_avium_subsp._paratuberculosis_90	NA	95.891	NA	95.891
Mycobacterium_avium_subsp._paratuberculosis_95	NA	98.245	NA	98.245
Mycobacterium_bovis_00	99.261	99.847	99.261	99.847
Mycobacterium_bovis_05	99.259	99.982	99.231	99.975
Mycobacterium_bovis_10	99.243	99.984	99.243	99.984
Mycobacterium_bovis_15	99.135	99.932	99.135	99.932
Mycobacterium_bovis_20	99.039	99.725	99.039	99.649
Mycobacterium_bovis_25	98.779	99.817	98.779	99.817
Mycobacterium_bovis_30	98.779	99.614	98.779	99.614
Mycobacterium_bovis_35	98.185	98.963	98.132	98.919
Mycobacterium_bovis_40	97.397	98.538	97.381	98.46
Mycobacterium_bovis_45	97.125	97.969	97.044	97.703
Mycobacterium_bovis_50	95.673	96.821	95.478	96.557
Mycobacterium_bovis_55	93.806	94.784	93.371	94.407
Mycobacterium_bovis_60	91.034	92.209	90.102	91.322
Mycobacterium_bovis_65	87.146	88.274	85.248	86.26
Mycobacterium_bovis_70	83.143	83.828	79.156	79.762
Mycobacterium_bovis_75	80.44	80.934	70.962	71.342
Mycobacterium_bovis_80	81.984	81.632	64.08	62.083
Mycobacterium_bovis_85	87.565	87.316	56.282	54.723
Mycobacterium_bovis_90	93.501	94.424	53.689	48.235
Mycobacterium_bovis_95	96.732	96.949	46.776	52.241
Mycobacterium_leprae_00	98.068	99.993	98.068	99.993
Mycobacterium_leprae_05	98.038	99.994	98.038	99.994
Mycobacterium_leprae_10	98.056	99.985	98.056	99.985
Mycobacterium_leprae_15	97.996	99.964	97.996	99.964
Mycobacterium_leprae_20	97.9	99.885	97.9	99.743
Mycobacterium_leprae_25	97.868	99.888	97.868	99.888
Mycobacterium_leprae_30	97.145	99.696	97.145	99.375
Mycobacterium_leprae_35	97.039	99.147	97.039	99.052
Mycobacterium_leprae_40	96.446	98.707	96.278	98.653
Mycobacterium_leprae_45	95.895	98.083	95.716	97.978
Mycobacterium_leprae_50	94.574	96.991	94.22	96.655
Mycobacterium_leprae_55	92.591	94.681	92.233	94.392
Mycobacterium_leprae_60	89.997	92.435	89.115	91.641
Mycobacterium_leprae_65	86.981	88.222	85.298	86.424
Mycobacterium_leprae_70	81.872	84.111	78.056	80.834
Mycobacterium_leprae_75	79.848	80.71	71.737	71.513
Mycobacterium_leprae_80	80.124	80.636	62.326	63.063
Mycobacterium_leprae_85	84.736	85.078	56.004	54.693
Mycobacterium_leprae_90	91.26	92.503	53.918	48.113
Mycobacterium_leprae_95	95.62	95.718	46.92	50.695
Mycobacterium_tuberculosis_CDC1551_00	99.037	99.924	99.037	99.924
Mycobacterium_tuberculosis_CDC1551_05	99.027	99.931	99.027	99.931
Mycobacterium_tuberculosis_CDC1551_10	98.936	99.886	98.936	99.886
Mycobacterium_tuberculosis_CDC1551_15	98.887	99.849	98.887	99.849
Mycobacterium_tuberculosis_CDC1551_20	98.873	99.861	98.873	99.861
Mycobacterium_tuberculosis_CDC1551_25	98.543	99.545	98.484	99.545
Mycobacterium_tuberculosis_CDC1551_30	98.308	99.437	98.308	99.437
Mycobacterium_tuberculosis_CDC1551_35	97.989	99.115	97.989	99.07
Mycobacterium_tuberculosis_CDC1551_40	97.247	98.576	97.092	98.54
Mycobacterium_tuberculosis_CDC1551_45	96.589	97.645	96.475	97.466
Mycobacterium_tuberculosis_CDC1551_50	95.028	96.258	94.584	95.993
Mycobacterium_tuberculosis_CDC1551_55	92.804	94.298	92.428	93.698
Mycobacterium_tuberculosis_CDC1551_60	90.288	90.819	89.469	89.681
Mycobacterium_tuberculosis_CDC1551_65	87.253	87.827	85.086	85.548
Mycobacterium_tuberculosis_CDC1551_70	81.955	83.363	77.497	79.361
Mycobacterium_tuberculosis_CDC1551_75	79.712	80.583	69.216	71.441
Mycobacterium_tuberculosis_CDC1551_80	81.677	81.783	63.205	62.227
Mycobacterium_tuberculosis_CDC1551_85	86.222	85.869	54.726	54.6
Mycobacterium_tuberculosis_CDC1551_90	92.231	92.008	54.775	46.236
Mycobacterium_tuberculosis_CDC1551_95	95.693	96.704	47.902	50.81
Mycobacterium_tuberculosis_H37Rv_00	98.744	99.985	98.744	99.985
Mycobacterium_tuberculosis_H37Rv_05	98.769	99.997	98.769	99.997
Mycobacterium_tuberculosis_H37Rv_10	98.74	99.991	98.74	99.991
Mycobacterium_tuberculosis_H37Rv_15	98.687	99.968	98.687	99.968
Mycobacterium_tuberculosis_H37Rv_20	98.431	99.674	98.431	99.674
Mycobacterium_tuberculosis_H37Rv_25	98.427	99.747	98.427	99.747
Mycobacterium_tuberculosis_H37Rv_30	98.252	99.632	98.252	99.464
Mycobacterium_tuberculosis_H37Rv_35	97.848	99.085	97.813	99.085
Mycobacterium_tuberculosis_H37Rv_40	97.136	98.514	97.111	98.435
Mycobacterium_tuberculosis_H37Rv_45	96.405	97.69	96.296	97.541
Mycobacterium_tuberculosis_H37Rv_50	94.927	96.71	94.672	96.436
Mycobacterium_tuberculosis_H37Rv_55	93.285	94.446	92.769	93.89
Mycobacterium_tuberculosis_H37Rv_60	90.059	91.298	89.322	90.218
Mycobacterium_tuberculosis_H37Rv_65	86.196	88.047	84.264	86.282
Mycobacterium_tuberculosis_H37Rv_70	82.8	83.702	79.034	79.483
Mycobacterium_tuberculosis_H37Rv_75	79.683	80.77	70.22	70.962
Mycobacterium_tuberculosis_H37Rv_80	81.544	80.811	63.644	60.452
Mycobacterium_tuberculosis_H37Rv_85	86.502	86.798	56.648	53.293
Mycobacterium_tuberculosis_H37Rv_90	92.799	92.51	56.016	45.369
Mycobacterium_tuberculosis_H37Rv_95	96.423	95.884	50.656	47.668
Mycoplasma_gallisepticum_00	96.672	99.991	96.672	99.991
Mycoplasma_gallisepticum_05	96.831	99.983	96.831	99.983
Mycoplasma_gallisepticum_10	97.009	99.953	97.009	99.953
Mycoplasma_gallisepticum_15	97.048	99.908	97.048	99.908
Mycoplasma_gallisepticum_20	96.749	99.857	96.749	99.857
Mycoplasma_gallisepticum_25	96.261	99.837	96.261	99.837
Mycoplasma_gallisepticum_30	95.581	99.44	95.581	99.44
Mycoplasma_gallisepticum_35	95.38	99.214	95.38	99.214
Mycoplasma_gallisepticum_40	95.272	98.308	95.272	98.308
Mycoplasma_gallisepticum_45	94.344	97.548	93.851	97.479
Mycoplasma_gallisepticum_50	92.399	95.809	92.157	95.522
Mycoplasma_gallisepticum_55	90.434	93.62	89.749	92.874
Mycoplasma_gallisepticum_60	87.219	90.515	85.951	89.471
Mycoplasma_gallisepticum_65	82.795	88.242	81.106	86.022
Mycoplasma_gallisepticum_70	80.088	82.684	74.628	78.325
Mycoplasma_gallisepticum_75	77.447	79.624	67.096	70.022
Mycoplasma_gallisepticum_80	78.665	81.303	60.827	61.988
Mycoplasma_gallisepticum_85	84.27	84.912	52.912	53.946
Mycoplasma_gallisepticum_90	90.507	91.048	54.399	44.649
Mycoplasma_gallisepticum_95	94.328	94.16	49.887	46.173
Mycoplasma_genitalium_00	99.615	99.998	99.615	99.998
Mycoplasma_genitalium_05	99.717	99.994	99.717	99.994
Mycoplasma_genitalium_10	99.705	99.998	99.705	99.998
Mycoplasma_genitalium_15	99.576	99.944	99.576	99.944
Mycoplasma_genitalium_20	99.083	99.904	99.083	99.904
Mycoplasma_genitalium_25	99.498	99.34	99.498	99.34
Mycoplasma_genitalium_30	99.115	99.561	99.115	99.561
Mycoplasma_genitalium_35	97.336	99.468	97.336	99.468
Mycoplasma_genitalium_40	98.251	98.953	98.037	98.953
Mycoplasma_genitalium_45	97.009	97.775	97.009	97.527
Mycoplasma_genitalium_50	94.605	96.365	94.383	96.16
Mycoplasma_genitalium_55	93.686	94.172	92.849	93.963
Mycoplasma_genitalium_60	90.472	89.837	89.794	88.628
Mycoplasma_genitalium_65	86.078	87.188	83.965	85.172
Mycoplasma_genitalium_70	81.957	82.665	77.087	77.148
Mycoplasma_genitalium_75	80.338	78.744	68.408	70.393
Mycoplasma_genitalium_80	84.46	80.758	62.753	57.852
Mycoplasma_genitalium_85	89.27	88.258	56.199	52.199
Mycoplasma_genitalium_90	93.541	94.16	58.468	43.955
Mycoplasma_genitalium_95	97.627	97.803	51.082	47.704
Mycoplasma_mobile_163K_00	98.045	99.92	98.045	99.92
Mycoplasma_mobile_163K_05	98.156	99.993	98.156	99.993
Mycoplasma_mobile_163K_10	98.211	99.99	98.211	99.99
Mycoplasma_mobile_163K_15	97.897	98.78	97.897	98.78
Mycoplasma_mobile_163K_20	97.829	99.438	97.829	99.438
Mycoplasma_mobile_163K_25	97.83	99.814	97.83	99.814
Mycoplasma_mobile_163K_30	97.835	99.496	97.835	99.496
Mycoplasma_mobile_163K_35	97.359	99.355	97.359	99.355
Mycoplasma_mobile_163K_40	95.89	98.433	95.545	98.39
Mycoplasma_mobile_163K_45	95.209	97.201	94.715	96.839
Mycoplasma_mobile_163K_50	94.052	95.019	93.797	94.771
Mycoplasma_mobile_163K_55	91.168	92.183	90.43	91.408
Mycoplasma_mobile_163K_60	86.866	89.503	86.221	88.303
Mycoplasma_mobile_163K_65	83.369	85.346	81.01	81.767
Mycoplasma_mobile_163K_70	80.434	80.871	73.819	75.212
Mycoplasma_mobile_163K_75	79.612	81.86	65.687	69.675
Mycoplasma_mobile_163K_80	82.431	81.846	57.722	62.2
Mycoplasma_mobile_163K_85	88.468	89.634	58.064	50.464
Mycoplasma_mobile_163K_90	93.472	93.618	50.232	49.693
Mycoplasma_mobile_163K_95	95.684	96.989	39.841	57.982
Mycoplasma_mycoides_subsp._mycoides_SC_00	81.384	99.969	81.384	99.969
Mycoplasma_mycoides_subsp._mycoides_SC_05	82.072	99.957	82.072	99.957
Mycoplasma_mycoides_subsp._mycoides_SC_10	81.92	99.567	81.92	99.567
Mycoplasma_mycoides_subsp._mycoides_SC_15	81.699	99.799	81.699	99.715
Mycoplasma_mycoides_subsp._mycoides_SC_20	81.23	99.509	81.23	99.441
Mycoplasma_mycoides_subsp._mycoides_SC_25	80.561	99.279	80.561	99.243
Mycoplasma_mycoides_subsp._mycoides_SC_30	80.329	98.815	80.192	98.815
Mycoplasma_mycoides_subsp._mycoides_SC_35	80.287	97.9	80.287	97.76
Mycoplasma_mycoides_subsp._mycoides_SC_40	78.812	97.733	78.812	97.733
Mycoplasma_mycoides_subsp._mycoides_SC_45	78.316	96.854	77.858	96.827
Mycoplasma_mycoides_subsp._mycoides_SC_50	75.664	94.754	75.383	94.246
Mycoplasma_mycoides_subsp._mycoides_SC_55	73.267	91.879	72.503	91.46
Mycoplasma_mycoides_subsp._mycoides_SC_60	70.845	88.168	69.673	86.67
Mycoplasma_mycoides_subsp._mycoides_SC_65	67.988	83.777	65.882	80.494
Mycoplasma_mycoides_subsp._mycoides_SC_70	65.508	77.725	59.76	72.867
Mycoplasma_mycoides_subsp._mycoides_SC_75	65.064	74.322	54.044	63.591
Mycoplasma_mycoides_subsp._mycoides_SC_80	66.967	73.158	48.678	53.246
Mycoplasma_mycoides_subsp._mycoides_SC_85	70.813	75.336	42.89	45.894
Mycoplasma_mycoides_subsp._mycoides_SC_90	76.522	78.738	42.87	40.74
Mycoplasma_mycoides_subsp._mycoides_SC_95	79.304	79.114	44.729	35.407
Mycoplasma_penetrans_00	97.551	99.974	97.551	99.974
Mycoplasma_penetrans_05	97.592	99.999	97.592	99.999
Mycoplasma_penetrans_10	97.633	99.984	97.633	99.984
Mycoplasma_penetrans_15	97.205	99.929	97.205	99.929
Mycoplasma_penetrans_20	97.199	99.706	97.199	99.706
Mycoplasma_penetrans_25	97.348	99.57	97.348	99.57
Mycoplasma_penetrans_30	96.73	99.341	96.73	99.313
Mycoplasma_penetrans_35	95.859	99.2	95.859	99.2
Mycoplasma_penetrans_40	95.41	98.136	94.735	97.774
Mycoplasma_penetrans_45	94.629	97.346	94.615	97.279
Mycoplasma_penetrans_50	93.299	96.059	92.94	95.7
Mycoplasma_penetrans_55	89.901	92.784	89.494	92.308
Mycoplasma_penetrans_60	87.017	89.502	85.507	87.981
Mycoplasma_penetrans_65	83.061	85.246	80.23	82.521
Mycoplasma_penetrans_70	80.449	81.799	75.428	74.392
Mycoplasma_penetrans_75	78.704	80.298	66.924	68.226
Mycoplasma_penetrans_80	82.513	82.598	62.264	57.244
Mycoplasma_penetrans_85	86.978	86.834	59.006	48.233
Mycoplasma_penetrans_90	93.117	92.699	50.999	48.336
Mycoplasma_penetrans_95	94.517	95.592	40.097	56.781
Mycoplasma_pneumoniae_00	97.971	99.995	97.971	99.995
Mycoplasma_pneumoniae_05	97.95	99.999	97.95	99.999
Mycoplasma_pneumoniae_10	97.964	99.997	97.964	99.997
Mycoplasma_pneumoniae_15	97.109	99.959	97.109	99.959
Mycoplasma_pneumoniae_20	97.766	99.908	97.766	99.908
Mycoplasma_pneumoniae_25	97.644	99.872	97.644	99.872
Mycoplasma_pneumoniae_30	97.048	99.741	97.048	99.741
Mycoplasma_pneumoniae_35	97.074	99.197	97.074	99.197
Mycoplasma_pneumoniae_40	95.834	98.953	95.746	98.953
Mycoplasma_pneumoniae_45	95.448	97.208	95.312	97.208
Mycoplasma_pneumoniae_50	93.718	97.348	93.497	97.208
Mycoplasma_pneumoniae_55	93.325	95.638	92.793	95.276
Mycoplasma_pneumoniae_60	89.964	93.123	88.838	92.394
Mycoplasma_pneumoniae_65	85.411	88.984	84.209	87.545
Mycoplasma_pneumoniae_70	82.394	85.488	77.818	81.484
Mycoplasma_pneumoniae_75	80.164	81.942	70.393	73.885
Mycoplasma_pneumoniae_80	80.825	80.565	65.25	63.775
Mycoplasma_pneumoniae_85	83.748	85.459	56.033	56.165
Mycoplasma_pneumoniae_90	92.061	91.366	57.004	43.894
Mycoplasma_pneumoniae_95	95.047	95.149	48.327	49.145
Mycoplasma_pulmonis_00	98.238	99.997	98.238	99.997
Mycoplasma_pulmonis_05	98.197	99.99	98.197	99.99
Mycoplasma_pulmonis_10	98.209	99.926	98.209	99.926
Mycoplasma_pulmonis_15	98.229	99.432	98.229	99.432
Mycoplasma_pulmonis_20	98.221	99.824	98.221	99.824
Mycoplasma_pulmonis_25	97.914	99.617	97.914	99.617
Mycoplasma_pulmonis_30	97.132	99.113	97.053	99.113
Mycoplasma_pulmonis_35	95.901	98.773	95.831	98.773
Mycoplasma_pulmonis_40	96.22	97.713	96.22	97.366
Mycoplasma_pulmonis_45	95.251	97.335	94.068	97.076
Mycoplasma_pulmonis_50	93.835	95.501	93.683	95.242
Mycoplasma_pulmonis_55	91.355	93.351	90.641	92.65
Mycoplasma_pulmonis_60	88.739	90.721	87.348	89.741
Mycoplasma_pulmonis_65	85.261	86.146	82.943	83.541
Mycoplasma_pulmonis_70	80.022	82.603	74.137	77.452
Mycoplasma_pulmonis_75	78.128	81.018	66.567	69.394
Mycoplasma_pulmonis_80	81.1	81.405	57.195	60.873
Mycoplasma_pulmonis_85	88.308	88.278	55.391	52.193
Mycoplasma_pulmonis_90	93.619	93.185	47.728	51.28
Mycoplasma_pulmonis_95	96.69	96.709	50.784	47.299
Nanoarchaeum_equitans_00	99.998	99.997	99.998	99.997
Nanoarchaeum_equitans_05	99.984	99.988	99.984	99.988
Nanoarchaeum_equitans_10	99.988	99.988	99.988	99.988
Nanoarchaeum_equitans_15	99.956	99.946	99.956	99.946
Nanoarchaeum_equitans_20	99.894	99.738	99.894	99.738
Nanoarchaeum_equitans_25	99.814	99.922	99.814	99.922
Nanoarchaeum_equitans_30	99.797	99.754	99.797	99.754
Nanoarchaeum_equitans_35	99.669	99.573	99.669	99.573
Nanoarchaeum_equitans_40	98.988	99.093	98.988	99.093
Nanoarchaeum_equitans_45	98.101	97.768	97.726	97.676
Nanoarchaeum_equitans_50	95.758	95.994	95.587	95.76
Nanoarchaeum_equitans_55	93.483	94.045	93.091	93.667
Nanoarchaeum_equitans_60	89.552	90.212	88.575	89.013
Nanoarchaeum_equitans_65	87.597	87.527	85.043	85.575
Nanoarchaeum_equitans_70	84.901	84.438	79.721	79.5
Nanoarchaeum_equitans_75	80.708	79.234	71.946	68.719
Nanoarchaeum_equitans_80	85.566	82.93	63.875	61.715
Nanoarchaeum_equitans_85	90.453	87.71	47.843	61.862
Nanoarchaeum_equitans_90	96.399	95.285	51.878	50.196
Nanoarchaeum_equitans_95	98.539	98.611	44.313	55.196
Neisseria_meningitidis_serogroup_A_00	95.864	99.995	95.864	99.995
Neisseria_meningitidis_serogroup_A_05	95.867	99.999	95.867	99.999
Neisseria_meningitidis_serogroup_A_10	95.778	99.984	95.778	99.984
Neisseria_meningitidis_serogroup_A_15	95.598	99.958	95.598	99.958
Neisseria_meningitidis_serogroup_A_20	95.725	99.942	95.725	99.942
Neisseria_meningitidis_serogroup_A_25	95.439	99.799	95.188	99.799
Neisseria_meningitidis_serogroup_A_30	94.783	99.751	94.783	99.751
Neisseria_meningitidis_serogroup_A_35	94.941	99.501	94.941	99.501
Neisseria_meningitidis_serogroup_A_40	94.28	99.196	94.084	99.13
Neisseria_meningitidis_serogroup_A_45	93.028	98.407	92.94	98.257
Neisseria_meningitidis_serogroup_A_50	92.022	97.347	91.921	97.154
